Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
2773,03-May-02,24:00:00,92.054013,0.006244,0.012346,0.012346,0.0,0.0,0.34171
2774,04-May-02,24:00:00,91.052162,0.00681,0.010495,0.010495,0.0,0.0,0.334242
2775,05-May-02,24:00:00,90.050589,0.006133,0.008922,0.008922,0.0,0.0,0.326851
2776,06-May-02,24:00:00,93.840918,0.00545,0.007584,0.007584,0.0,0.0,0.320281
2777,07-May-02,24:00:00,91.131448,0.006189,0.006447,0.006447,0.0,0.0,0.314078
2778,08-May-02,24:00:00,85.255481,0.006121,0.005481,0.005481,0.0,0.0,0.307514
2779,09-May-02,24:00:00,85.004659,0.005371,0.004659,0.004659,0.0,0.0,0.301227
2780,10-May-02,24:00:00,91.712294,0.006265,0.003961,0.003961,0.0,0.0,0.295513
2781,11-May-02,24:00:00,96.795034,0.006739,0.003367,0.003367,0.0,0.0,0.289116
2782,12-May-02,24:00:00,97.961196,0.005924,0.002862,0.002862,0.0,0.0,0.282848
2783,13-May-02,24:00:00,133.460767,0.006504,0.002433,0.002433,0.0,0.0,0.276849
2784,14-May-02,24:00:00,135.002069,0.007118,0.002069,0.002069,0.0,0.0,0.270574
2785,15-May-02,24:00:00,133.085092,0.006554,0.001758,0.001758,0.0,0.0,0.264221
2786,16-May-02,24:00:00,130.126495,0.006694,0.001495,0.001495,0.0,0.0,0.258229
2787,17-May-02,24:00:00,128.084604,0.005405,0.001271,0.001271,0.0,0.0,0.252915
2788,18-May-02,24:00:00,132.792747,0.002501,0.00108,0.00108,0.0,0.0,0.24933
2789,19-May-02,24:00:00,143.561653,0.002318,3.85332,0.000918,0.008633,0.0,0.257949
2790,20-May-02,24:00:00,96.224943,0.003039,1.26661,0.000781,0.0,0.0,0.268954
2791,21-May-02,24:00:00,91.083997,0.005691,0.000664,0.000664,0.0,0.0,0.267178
2792,22-May-02,24:00:00,91.958897,0.00648,0.000564,0.000564,0.0,0.0,0.262064
2793,23-May-02,24:00:00,92.00048,0.006884,0.00048,0.00048,0.0,0.0,0.256109
2794,24-May-02,24:00:00,92.000408,0.0073,0.000408,0.000408,0.0,0.0,0.250025
2795,25-May-02,24:00:00,88.167013,0.0067,0.000347,0.000347,0.0,0.0,0.244011
2796,26-May-02,24:00:00,89.916961,0.003814,0.000295,0.000295,0.0,0.0,0.239487
2797,27-May-02,24:00:00,91.916917,0.00646,0.00025,0.00025,0.0,0.0,0.235443
2798,28-May-02,24:00:00,86.250213,0.007714,0.000213,0.000213,0.0,0.0,0.229905
2799,29-May-02,24:00:00,99.416848,0.008115,0.000181,0.000181,0.0,0.0,0.223742
2800,30-May-02,24:00:00,91.375154,0.007332,0.000154,0.000154,0.0,0.0,0.2178
2801,31-May-02,24:00:00,76.625131,0.006856,0.000131,0.000131,0.0,0.0,0.212604
2802,01-Jun-02,24:00:00,76.000111,0.006894,0.000111,0.000111,0.0,0.0,0.207637
2803,02-Jun-02,24:00:00,76.766764,0.007627,9.4e-05,9.4e-05,0.0,0.0,0.202616
2804,03-Jun-02,24:00:00,72.20008,0.008227,8e-05,8e-05,0.0,0.0,0.19715
2805,04-Jun-02,24:00:00,72.000068,0.008706,6.8e-05,6.8e-05,0.0,0.0,0.191523
2806,05-Jun-02,24:00:00,70.466726,0.008475,5.8e-05,5.8e-05,0.0,0.0,0.186045
2807,06-Jun-02,24:00:00,72.700052,0.008167,4.9e-05,4.9e-05,0.0,0.0,0.180737
2808,07-Jun-02,24:00:00,73.566707,0.007855,4.2e-05,4.2e-05,0.0,0.0,0.175614
2809,08-Jun-02,24:00:00,72.833372,0.007343,3.6e-05,3.6e-05,0.0,0.0,0.171192
2810,09-Jun-02,24:00:00,72.800033,0.007328,3e-05,3e-05,0.0,0.0,0.166959
2811,10-Jun-02,24:00:00,72.033359,0.00786,2.6e-05,2.6e-05,0.0,0.0,0.162694
2812,11-Jun-02,24:00:00,71.23336,0.007427,2.2e-05,2.2e-05,0.0,0.0,0.158524
2813,12-Jun-02,24:00:00,71.200023,0.007207,1.9e-05,1.9e-05,0.0,0.0,0.154553
2814,13-Jun-02,24:00:00,71.20002,0.006779,1.6e-05,1.6e-05,0.0,0.0,0.1509
2815,14-Jun-02,24:00:00,71.200018,0.007214,1.3e-05,1.3e-05,0.0,0.0,0.147307
2816,15-Jun-02,24:00:00,71.200016,0.007401,1.1e-05,1.1e-05,0.0,0.0,0.143681
2817,16-Jun-02,24:00:00,72.733346,0.007563,1e-05,1e-05,0.0,0.0,0.140023
2818,17-Jun-02,24:00:00,73.566674,0.006324,8e-06,8e-06,0.0,0.0,0.136752
2819,18-Jun-02,24:00:00,72.833343,0.007792,7e-06,7e-06,0.0,0.0,0.133469
2820,19-Jun-02,24:00:00,72.03334,0.00795,6e-06,6e-06,0.0,0.0,0.129939
2821,20-Jun-02,24:00:00,74.300007,0.006854,5e-06,5e-06,0.0,0.0,0.126598
2822,21-Jun-02,24:00:00,72.866674,0.00717,4e-06,4e-06,0.0,0.0,0.123633
2823,22-Jun-02,24:00:00,72.033337,0.007304,4e-06,4e-06,0.0,0.0,0.120585
2824,23-Jun-02,24:00:00,72.000003,0.007661,3e-06,3e-06,0.0,0.0,0.11752
2825,24-Jun-02,24:00:00,72.766673,0.008251,3e-06,3e-06,0.0,0.0,0.114381
2826,25-Jun-02,24:00:00,72.033335,0.00774,2e-06,2e-06,0.0,0.0,0.111283
2827,26-Jun-02,24:00:00,72.000002,0.008155,2e-06,2e-06,0.0,0.0,0.108298
2828,27-Jun-02,24:00:00,72.000002,0.007908,2e-06,2e-06,0.0,0.0,0.10536
2829,28-Jun-02,24:00:00,72.000001,0.007559,1e-06,1e-06,0.0,0.0,0.10258
2830,29-Jun-02,24:00:00,72.000001,0.007597,1e-06,1e-06,0.0,0.0,0.099946
2831,30-Jun-02,24:00:00,72.000001,0.0084,1e-06,1e-06,0.0,0.0,0.097263
2832,01-Jul-02,24:00:00,72.766671,0.007815,1e-06,1e-06,0.0,0.0,0.094564
2833,02-Jul-02,24:00:00,73.566666,0.008427,1e-06,1e-06,0.0,0.0,0.092043
2834,03-Jul-02,24:00:00,72.066668,0.007562,1e-06,1e-06,0.0,0.0,0.089455
2835,04-Jul-02,24:00:00,70.466669,0.007563,1e-06,1e-06,0.0,0.0,0.087216
2836,05-Jul-02,24:00:00,71.166672,0.008526,0.0,0.0,0.0,0.0,0.084881
2837,06-Jul-02,24:00:00,74.266669,0.007748,0.0,0.0,0.0,0.0,0.082452
2838,07-Jul-02,24:00:00,74.400002,0.00751,0.0,0.0,0.0,0.0,0.080347
2839,08-Jul-02,24:00:00,75.166672,0.008138,0.0,0.0,0.0,0.0,0.078219
2840,09-Jul-02,24:00:00,73.666666,0.00847,0.0,0.0,0.0,0.0,0.076029
2841,10-Jul-02,24:00:00,72.066667,0.008855,0.0,0.0,0.0,0.0,0.07385
2842,11-Jul-02,24:00:00,72.0,0.008769,0.0,0.0,0.0,0.0,0.071603
2843,12-Jul-02,24:00:00,72.0,0.00817,0.0,0.0,0.0,0.0,0.069548
2844,13-Jul-02,24:00:00,73.533332,0.008342,0.0,0.0,0.0,0.0,0.067628
2845,14-Jul-02,24:00:00,76.66667,0.006762,0.0,0.0,0.0,0.0,0.065887
2846,15-Jul-02,24:00:00,76.033333,0.006959,0.0,0.0,0.0,0.0,0.064338
2847,16-Jul-02,24:00:00,72.933336,0.00768,0.0,0.0,0.0,0.0,0.062756
2848,17-Jul-02,24:00:00,72.033333,0.007673,0.0,0.0,0.0,0.0,0.061117
2849,18-Jul-02,24:00:00,72.76667,0.007647,0.0,0.0,0.0,0.0,0.059522
2850,19-Jul-02,24:00:00,74.333335,0.008287,0.0,0.0,0.0,0.0,0.057939
2851,20-Jul-02,24:00:00,75.933333,0.006662,0.0,0.0,0.0,0.0,0.05644
2852,21-Jul-02,24:00:00,75.233338,0.005597,0.0,0.0,0.0,0.0,0.055249
2853,22-Jul-02,24:00:00,72.133334,0.006948,0.0,0.0,0.0,0.0,0.054098
2854,23-Jul-02,24:00:00,77.366665,0.007035,0.0,0.0,0.0,0.0,0.052816
2855,24-Jul-02,24:00:00,78.366668,0.006692,0.0,0.0,0.0,0.0,0.051572
2856,25-Jul-02,24:00:00,74.566669,0.006602,0.0,0.0,0.0,0.0,0.050404
2857,26-Jul-02,24:00:00,75.166672,0.005691,0.0,0.0,0.0,0.0,0.049353
2858,27-Jul-02,24:00:00,78.266669,0.003891,0.0,0.0,0.0,0.0,0.048546
2859,28-Jul-02,24:00:00,77.633332,0.00542,0.0,0.0,0.0,0.0,0.047785
2860,29-Jul-02,24:00:00,75.300005,0.006432,0.0,0.0,0.0,0.0,0.046805
2861,30-Jul-02,24:00:00,75.966667,0.006338,0.0,0.0,0.0,0.0,0.045846
2862,31-Jul-02,24:00:00,74.466669,0.006974,0.0,0.0,0.0,0.0,0.044775
2863,01-Aug-02,24:00:00,73.633332,0.006564,0.0,0.0,0.0,0.0,0.043754
2864,02-Aug-02,24:00:00,75.9,0.004709,0.0,0.0,0.0,0.0,0.042904
2865,03-Aug-02,24:00:00,74.466669,0.006288,0.0,0.0,0.0,0.0,0.042107
2866,04-Aug-02,24:00:00,72.86667,0.006705,0.0,0.0,0.0,0.0,0.041183
2867,05-Aug-02,24:00:00,72.800003,0.006427,0.0,0.0,0.0,0.0,0.040248
2868,06-Aug-02,24:00:00,73.566665,0.006427,0.0,0.0,0.0,0.0,0.039386
2869,07-Aug-02,24:00:00,73.599998,0.007094,0.0,0.0,0.0,0.0,0.038477
2870,08-Aug-02,24:00:00,76.666669,0.007446,0.0,0.0,0.0,0.0,0.037534
2871,09-Aug-02,24:00:00,76.033333,0.007601,0.0,0.0,0.0,0.0,0.036584
2872,10-Aug-02,24:00:00,76.76667,0.007184,0.0,0.0,0.0,0.0,0.035656
2873,11-Aug-02,24:00:00,75.266672,0.007329,0.0,0.0,0.0,0.0,0.034804
2874,12-Aug-02,24:00:00,76.733336,0.007482,0.0,0.0,0.0,0.0,0.033921
2875,13-Aug-02,24:00:00,76.800003,0.007216,0.0,0.0,0.0,0.0,0.033068
2876,14-Aug-02,24:00:00,76.033333,0.007025,0.0,0.0,0.0,0.0,0.032269
2877,15-Aug-02,24:00:00,76.76667,0.006671,0.0,0.0,0.0,0.0,0.031516
2878,16-Aug-02,24:00:00,76.033333,0.007438,0.0,0.0,0.0,0.0,0.030774
2879,17-Aug-02,24:00:00,76.76667,0.006666,0.0,0.0,0.0,0.0,0.030025
2880,18-Aug-02,24:00:00,75.266672,0.006134,0.0,0.0,0.0,0.0,0.029371
2881,19-Aug-02,24:00:00,73.666665,0.006885,0.0,0.0,0.0,0.0,0.028729
2882,20-Aug-02,24:00:00,74.366668,0.006238,0.0,0.0,0.0,0.0,0.028078
2883,21-Aug-02,24:00:00,74.400002,0.005933,0.0,0.0,0.0,0.0,0.027499
2884,22-Aug-02,24:00:00,74.400002,0.005847,0.0,0.0,0.0,0.0,0.026947
2885,23-Aug-02,24:00:00,76.700003,0.006558,0.0,0.0,0.0,0.0,0.026391
2886,24-Aug-02,24:00:00,78.333335,0.00702,0.0,0.0,0.0,0.0,0.025788
2887,25-Aug-02,24:00:00,73.033336,0.006801,0.0,0.0,0.0,0.0,0.025176
2888,26-Aug-02,24:00:00,71.266672,0.006781,0.0,0.0,0.0,0.0,0.024594
2889,27-Aug-02,24:00:00,70.433335,0.007417,0.0,0.0,0.0,0.0,0.024009
2890,28-Aug-02,24:00:00,70.400002,0.005261,0.0,0.0,0.0,0.0,0.02348
2891,29-Aug-02,24:00:00,70.400002,0.005937,0.0,0.0,0.0,0.0,0.023042
2892,30-Aug-02,24:00:00,71.166672,0.00617,0.0,0.0,0.0,0.0,0.022559
2893,31-Aug-02,24:00:00,70.433335,0.006066,0.0,0.0,0.0,0.0,0.022087
2894,01-Sep-02,24:00:00,70.400002,0.00689,0.0,0.0,0.0,0.0,0.02161
2895,02-Sep-02,24:00:00,71.933333,0.006655,0.0,0.0,0.0,0.0,0.021119
2896,03-Sep-02,24:00:00,74.300002,0.005736,0.0,0.0,0.0,0.0,0.02067
2897,04-Sep-02,24:00:00,74.400002,0.005623,0.0,0.0,0.0,0.0,0.020264
2898,05-Sep-02,24:00:00,73.633332,0.005055,0.0,0.0,0.0,0.0,0.019895
2899,06-Sep-02,24:00:00,74.366668,0.005214,0.0,0.0,0.0,0.0,0.019548
2900,07-Sep-02,24:00:00,74.400002,0.005456,0.0,0.0,0.0,0.0,0.019194
2901,08-Sep-02,24:00:00,73.633332,0.005774,0.0,0.0,0.0,0.0,0.018829
2902,09-Sep-02,24:00:00,74.366668,0.005901,0.0,0.0,0.0,0.0,0.018456
2903,10-Sep-02,24:00:00,73.633332,0.006246,0.0,0.0,0.0,0.0,0.01808
2904,11-Sep-02,24:00:00,74.366668,0.005907,0.0,0.0,0.0,0.0,0.017704
2905,12-Sep-02,24:00:00,74.400002,0.005699,0.0,0.0,0.0,0.0,0.017353
2906,13-Sep-02,24:00:00,74.400002,0.005367,0.0,0.0,0.0,0.0,0.017025
2907,14-Sep-02,24:00:00,74.400002,0.004766,0.0,0.0,0.0,0.0,0.01673
2908,15-Sep-02,24:00:00,74.400002,0.005172,0.0,0.0,0.0,0.0,0.016448
2909,16-Sep-02,24:00:00,74.400002,0.005685,0.0,0.0,0.0,0.0,0.016149
2910,17-Sep-02,24:00:00,74.400002,0.006066,0.0,0.0,0.0,0.0,0.015821
2911,18-Sep-02,24:00:00,74.400002,0.005142,0.0,0.0,0.0,0.0,0.015518
2912,19-Sep-02,24:00:00,74.400002,0.005295,0.0,0.0,0.0,0.0,0.015245
2913,20-Sep-02,24:00:00,74.400002,0.005587,0.0,0.0,0.0,0.0,0.014965
2914,21-Sep-02,24:00:00,75.933333,0.005661,0.0,0.0,0.0,0.0,0.014681
2915,22-Sep-02,24:00:00,76.76667,0.00515,0.0,0.0,0.0,0.0,0.014406
2916,23-Sep-02,24:00:00,75.266672,0.005306,0.0,0.0,0.0,0.0,0.014151
2917,24-Sep-02,24:00:00,73.666665,0.004919,0.0,0.0,0.0,0.0,0.013902
2918,25-Sep-02,24:00:00,73.599998,0.004677,0.0,0.0,0.0,0.0,0.013675
2919,26-Sep-02,24:00:00,73.599998,0.003885,0.0,0.0,0.0,0.0,0.013477
2920,27-Sep-02,24:00:00,73.599998,0.003961,0.0,0.0,0.0,0.0,0.013294
2921,28-Sep-02,24:00:00,73.599998,0.004004,0.0,0.0,0.0,0.0,0.013114
2922,29-Sep-02,24:00:00,74.366668,0.004377,0.0,0.0,0.0,0.0,0.012931
2923,30-Sep-02,24:00:00,93.183333,0.004155,0.0,0.0,0.0,0.0,0.012739
2924,01-Oct-02,24:00:00,95.916667,0.004165,0.0,0.0,0.0,0.0,0.012558
2925,02-Oct-02,24:00:00,96.0,0.003907,0.0,0.0,0.0,0.0,0.012385
2926,03-Oct-02,24:00:00,95.041667,0.004078,0.0,0.0,0.0,0.0,0.012216
2927,04-Oct-02,24:00:00,103.625,0.004072,0.0,0.0,0.0,0.0,0.012046
2928,05-Oct-02,24:00:00,104.0,0.004308,0.0,0.0,0.0,0.0,0.011876
2929,06-Oct-02,24:00:00,101.125,0.004342,0.0,0.0,0.0,0.0,0.011702
2930,07-Oct-02,24:00:00,100.041667,0.004124,0.0,0.0,0.0,0.0,0.011532
2931,08-Oct-02,24:00:00,98.083333,0.004261,0.0,0.0,0.0,0.0,0.01137
2932,09-Oct-02,24:00:00,97.041667,0.003342,0.0,0.0,0.0,0.0,0.011217
2933,10-Oct-02,24:00:00,94.125,0.003255,0.0,0.0,0.0,0.0,0.011091
2934,11-Oct-02,24:00:00,91.125,0.003331,0.0,0.0,0.0,0.0,0.010967
2935,12-Oct-02,24:00:00,89.083333,0.003436,0.0,0.0,0.0,0.0,0.01084
2936,13-Oct-02,24:00:00,90.916667,0.003676,0.0,0.0,0.0,0.0,0.01071
2937,14-Oct-02,24:00:00,90.041667,0.003538,0.0,0.0,0.0,0.0,0.010579
2938,15-Oct-02,24:00:00,93.833333,0.001618,0.0,0.0,0.0,0.0,0.010486
2939,16-Oct-02,24:00:00,94.958333,0.002397,0.0,0.0,0.0,0.0,0.010414
2940,17-Oct-02,24:00:00,96.916667,0.00295,0.0,0.0,0.0,0.0,0.010318
2941,18-Oct-02,24:00:00,98.916667,0.003323,0.0,0.0,0.0,0.0,0.010208
2942,19-Oct-02,24:00:00,100.916667,0.003425,0.0,0.0,0.0,0.0,0.010091
2943,20-Oct-02,24:00:00,100.041667,0.003104,0.0,0.0,0.0,0.0,0.009977
2944,21-Oct-02,24:00:00,100.0,0.003094,0.0,0.0,0.0,0.0,0.009872
2945,22-Oct-02,24:00:00,100.958333,0.001847,0.0,0.0,0.0,0.0,0.009789
2946,23-Oct-02,24:00:00,100.041667,0.001751,0.0,0.0,0.0,0.0,0.009727
2947,24-Oct-02,24:00:00,100.958333,0.002654,0.0,0.0,0.0,0.0,0.009654
2948,25-Oct-02,24:00:00,100.041667,0.003124,0.0,0.0,0.0,0.0,0.009562
2949,26-Oct-02,24:00:00,95.208333,0.002655,0.0,0.0,0.0,0.0,0.009465
2950,27-Oct-02,24:00:00,99.791667,0.003118,0.0,0.0,0.0,0.0,0.009374
2951,28-Oct-02,24:00:00,98.083333,0.003925,0.0,0.0,0.0,0.0,0.009266
2952,29-Oct-02,24:00:00,91.291667,0.002557,0.0,0.0,0.0,0.0,0.009156
2953,30-Oct-02,24:00:00,87.166667,0.002129,0.0,0.0,0.0,0.0,0.009082
2954,31-Oct-02,24:00:00,87.0,0.002354,0.0,0.0,0.0,0.0,0.009014
2955,01-Nov-02,24:00:00,87.958333,0.002325,0.0,0.0,0.0,0.0,0.008941
2956,02-Nov-02,24:00:00,87.041667,0.002067,0.0,0.0,0.0,0.0,0.008873
2957,03-Nov-02,24:00:00,89.875,0.002295,0.0,0.0,0.0,0.0,0.008808
2958,04-Nov-02,24:00:00,90.958333,0.002553,0.0,0.0,0.0,0.0,0.008736
2959,05-Nov-02,24:00:00,92.039497,0.00238,0.081164,0.0,0.007102,0.0,0.009521
2960,06-Nov-02,24:00:00,127.66875,0.000903,25.127084,0.0,0.05313,0.0,0.081101
2961,07-Nov-02,24:00:00,154.594808,0.000971,36.261475,0.0,0.046886,0.0,0.233691
2962,08-Nov-02,24:00:00,132.940804,0.001123,10.107471,0.0,0.014879,0.0,0.286748
2963,09-Nov-02,24:00:00,178.212255,0.001527,17.837255,0.0,0.029295,0.0,0.361591
2964,10-Nov-02,24:00:00,132.577978,0.001544,0.286312,0.0,0.0,0.0,0.371727
2965,11-Nov-02,24:00:00,113.938269,0.000898,3.063269,0.0,0.005974,0.0,0.37886
2966,12-Nov-02,24:00:00,107.603629,0.001932,0.478629,0.0,0.0,0.0,0.386064
2967,13-Nov-02,24:00:00,93.583333,0.001896,0.0,0.0,0.0,0.0,0.386064
2968,14-Nov-02,24:00:00,100.666667,0.001791,0.0,0.0,0.0,0.0,0.384683
2969,15-Nov-02,24:00:00,100.041667,0.001744,0.0,0.0,0.0,0.0,0.381715
2970,16-Nov-02,24:00:00,98.083333,0.002072,0.0,0.0,0.0,0.0,0.378344
2971,17-Nov-02,24:00:00,95.125,0.001642,0.0,0.0,0.0,0.0,0.375286
2972,18-Nov-02,24:00:00,92.125,3.6e-05,0.0,0.0,0.0,0.0,0.373898
2973,19-Nov-02,24:00:00,105.416667,0.000827,0.0,0.0,0.0,0.0,0.373313
2974,20-Nov-02,24:00:00,112.708333,0.001899,0.0,0.0,0.0,0.0,0.371115
2975,21-Nov-02,24:00:00,107.25,0.00178,0.0,0.0,0.0,0.0,0.368283
2976,22-Nov-02,24:00:00,105.083333,0.001524,0.0,0.0,0.0,0.0,0.365808
2977,23-Nov-02,24:00:00,105.958333,0.001108,0.0,0.0,0.0,0.0,0.363853
2978,24-Nov-02,24:00:00,105.041667,0.001946,0.0,0.0,0.0,0.0,0.361883
2979,25-Nov-02,24:00:00,105.0,0.00156,0.0,0.0,0.0,0.0,0.359238
2980,26-Nov-02,24:00:00,105.958333,0.001534,0.0,0.0,0.0,0.0,0.357186
2981,27-Nov-02,24:00:00,105.041667,0.001641,0.0,0.0,0.0,0.0,0.355141
2982,28-Nov-02,24:00:00,104.041667,0.001473,0.0,0.0,0.0,0.0,0.353137
2983,29-Nov-02,24:00:00,103.041667,0.001569,0.0,0.0,0.0,0.0,0.351284
2984,30-Nov-02,24:00:00,100.125,0.00146,0.0,0.0,0.0,0.0,0.349417
2985,01-Dec-02,24:00:00,91.375,0.001344,0.0,0.0,0.0,0.0,0.347732
2986,02-Dec-02,24:00:00,71.833333,0.001518,0.0,0.0,0.0,0.0,0.346067
2987,03-Dec-02,24:00:00,54.708333,0.001084,0.0,0.0,0.0,0.0,0.344521
2988,04-Dec-02,24:00:00,49.208333,0.001294,0.0,0.0,0.0,0.0,0.343079
2989,05-Dec-02,24:00:00,46.125,0.001232,0.0,0.0,0.0,0.0,0.34163
2990,06-Dec-02,24:00:00,45.041667,0.001367,0.0,0.0,0.0,0.0,0.340084
2991,07-Dec-02,24:00:00,45.0,0.001479,0.0,0.0,0.0,0.0,0.338478
2992,08-Dec-02,24:00:00,46.916667,0.000747,0.0,0.0,0.0,0.0,0.33715
2993,09-Dec-02,24:00:00,54.589888,0.000889,3.756555,0.0,0.006391,0.0,0.350979
2994,10-Dec-02,24:00:00,48.157804,0.000662,0.032804,0.0,0.0,0.0,0.352027
2995,11-Dec-02,24:00:00,52.572874,0.000849,3.614541,0.0,0.033481,0.0,0.362616
2996,12-Dec-02,24:00:00,3091.141814,0.000701,2945.350147,0.0,0.092636,0.0,0.524259
2997,13-Dec-02,24:00:00,3896.964362,0.000973,3700.006029,785.552844,0.067544,0.048671,0.704763
2998,14-Dec-02,24:00:00,2585.050794,0.000794,2413.842461,1410.397953,0.050668,0.038926,0.707409
2999,15-Dec-02,24:00:00,5730.065493,0.001296,5699.023827,2082.588145,0.03766,0.049402,0.723946
3000,16-Dec-02,24:00:00,1260.793565,0.001002,1159.126899,1146.698932,0.002775,0.002775,0.7
3001,17-Dec-02,24:00:00,729.924632,0.00052,490.757965,490.746307,0.0,0.0,0.7
3002,18-Dec-02,24:00:00,2045.817187,0.000813,1795.067187,906.974167,0.03266,0.03266,0.704052
3003,19-Dec-02,24:00:00,2417.845589,0.000461,2168.762256,1975.027594,0.073939,0.059794,0.720655
3004,20-Dec-02,24:00:00,2120.848302,0.00098,1872.806636,1790.08724,0.0,0.014145,0.703472
3005,21-Dec-02,24:00:00,991.010925,0.001254,741.094259,741.092041,0.0,0.0,0.7
3006,22-Dec-02,24:00:00,724.34027,0.001059,475.298603,475.298603,0.0,0.0,0.7
3007,23-Dec-02,24:00:00,633.269093,0.000536,383.310759,383.310759,0.0,0.0,0.7
3008,24-Dec-02,24:00:00,640.524934,0.000767,391.483268,389.93837,0.007043,0.007043,0.7
3009,25-Dec-02,24:00:00,1457.15773,0.000539,1207.199396,1020.023659,0.044728,0.037551,0.70358
3010,26-Dec-02,24:00:00,2243.788506,0.000575,2049.371839,1709.581442,0.029946,0.037123,0.701178
3011,27-Dec-02,24:00:00,2351.026498,0.000865,2337.755664,2056.310962,0.045844,0.045844,0.708753
3012,28-Dec-02,24:00:00,1422.85447,0.00092,1417.833637,1405.922342,0.030986,0.025773,0.701566
3013,29-Dec-02,24:00:00,2679.299652,0.000465,2562.174652,2259.192378,0.064596,0.058826,0.722111
3014,30-Dec-02,24:00:00,2094.90239,0.001269,2006.444056,1981.338593,0.004089,0.015072,0.703116
3015,31-Dec-02,24:00:00,1019.172938,0.000694,881.381271,881.341614,0.0,0.0,0.7
3016,01-Jan-03,24:00:00,831.113883,0.001091,583.78055,583.78055,0.0,0.0,0.7
3017,02-Jan-03,24:00:00,724.271631,0.001329,473.229964,473.229964,0.0,0.0,0.7
3018,03-Jan-03,24:00:00,653.082951,0.000492,402.082951,402.082951,0.0,0.0,0.699547
3019,04-Jan-03,24:00:00,593.559283,0.00131,343.517616,343.517616,0.0,0.0,0.697496
3020,05-Jan-03,24:00:00,543.989975,0.001175,293.031642,293.031642,0.0,0.0,0.694545
3021,06-Jan-03,24:00:00,500.555988,0.001348,249.555988,249.555988,0.0,0.0,0.691486
3022,07-Jan-03,24:00:00,487.71601,0.001403,236.71601,233.916894,0.005402,0.00115,0.695136
3023,08-Jan-03,24:00:00,787.958384,0.000486,536.958384,527.993604,0.016673,0.016673,0.700348
3024,09-Jan-03,24:00:00,662.723994,0.000687,411.723994,410.399587,0.0,0.0,0.7
3025,10-Jan-03,24:00:00,1812.759268,0.000626,1561.759268,1016.206102,0.054349,0.049225,0.705713
3026,11-Jan-03,24:00:00,2423.920349,0.000654,2172.920349,2023.761291,0.041501,0.046625,0.70426
3027,12-Jan-03,24:00:00,1639.434223,0.000623,1387.475889,1376.337989,0.01081,0.01081,0.7
3028,13-Jan-03,24:00:00,845.752814,0.001288,592.794481,592.661578,0.0,0.0,0.7
3029,14-Jan-03,24:00:00,638.69252,0.00135,385.69252,385.69252,0.0,0.0,0.7
3030,15-Jan-03,24:00:00,568.471579,0.001366,313.554913,313.554913,0.0,0.0,0.699585
3031,16-Jan-03,24:00:00,358.560506,0.001573,267.435507,267.435507,0.0,0.0,0.697117
3032,17-Jan-03,24:00:00,232.488361,0.001682,228.959611,228.959611,0.0,0.0,0.693228
3033,18-Jan-03,24:00:00,195.794942,0.001629,195.764942,195.499141,0.000662,0.0,0.691624
3034,19-Jan-03,24:00:00,479.237029,0.000852,479.207029,469.464317,0.019162,0.016114,0.69739
3035,20-Jan-03,24:00:00,396.835194,0.000703,396.805194,395.059562,0.0,0.0,0.7
3036,21-Jan-03,24:00:00,320.130344,0.000645,320.100344,317.043979,0.007901,0.007901,0.7
3037,22-Jan-03,24:00:00,300.122417,0.001161,300.092417,298.463992,0.0,0.0,0.7
3038,23-Jan-03,24:00:00,168.78108,0.000665,168.75108,168.75108,0.0,0.0,0.7
3039,24-Jan-03,24:00:00,130.268665,0.001287,130.238665,130.238665,0.0,0.0,0.7
3040,25-Jan-03,24:00:00,109.544087,0.001256,109.514087,109.514087,0.0,0.0,0.699826
3041,26-Jan-03,24:00:00,93.426321,0.001415,93.396321,93.396321,0.0,0.0,0.698018
3042,27-Jan-03,24:00:00,79.685095,0.00139,79.655095,79.655095,0.0,0.0,0.694598
3043,28-Jan-03,24:00:00,67.869805,0.001925,67.839805,67.839805,0.0,0.0,0.690642
3044,29-Jan-03,24:00:00,57.752389,0.001817,57.722389,57.722389,0.0,0.0,0.686124
3045,30-Jan-03,24:00:00,49.119846,0.001737,49.089846,49.089846,0.0,0.0,0.681877
3046,31-Jan-03,24:00:00,57.073299,0.002565,41.738716,41.738716,0.0,0.0,0.67708
3047,01-Feb-03,24:00:00,110.901383,0.002392,35.484716,35.484716,0.0,0.0,0.670704
3048,02-Feb-03,24:00:00,147.458075,0.002189,30.166408,30.166408,0.0,0.0,0.66533
3049,03-Feb-03,24:00:00,280.728003,0.002293,25.64467,25.64467,0.0,0.0,0.660092
3050,04-Feb-03,24:00:00,286.633852,0.001909,21.800518,21.800518,0.0,0.0,0.654844
3051,05-Feb-03,24:00:00,286.407536,0.002384,18.532536,18.532536,0.0,0.0,0.649919
3052,06-Feb-03,24:00:00,290.462745,0.002208,15.754412,15.754412,0.0,0.0,0.644207
